bookID,isbn,title,author,contributors,book_series,average_rating,num_pages,ratings_count,text_reviews_count,isbn13,language_code,publication_date,publisher
32578,851703682,lolita,richard corliss,,n,3.89,96,475,23,9780000000000.0,eng,1994-12-27,british film institute
32579,679772553,lolita: the screenplay,vladimir nabokov,,n,3.87,240,281,18,9780000000000.0,eng,1997-08-26,vintage
32581,679410430,lolita,vladimir nabokov,martin amis,n,3.89,335,1965,295,9780000000000.0,eng,1993-03-09,everyman's library
32584,141186186,mysteries,knut hamsun,sverre lyngstad,n,4.09,313,282,37,9780000000000.0,eng,2001-01-01,penguin classics
32585,486431681,hunger,knut hamsun,george egerton,n,4.05,134,28153,1372,9780000000000.0,eng,2003-11-17,dover publications
32588,1557131775,victoria,knut hamsun,oliver stallybrass,n,3.74,155,47,7,9780000000000.0,eng,1994-10-01,sun & moon press
32589,285647873,the wanderer,knut hamsun,oliver stallybrass/gunnvor stallybrass,n,3.96,164,696,25,9780000000000.0,eng,2001-04-30,condor books
32590,141180676,pan,knut hamsun,sverre lyngstad,n,3.9,181,5833,255,9780000000000.0,eng,1998-09-01,penguin classics
32591,1931243190,the last joy,knut hamsun,sverre lyngstad,n,3.77,250,129,8,9780000000000.0,eng,2002-07-01,green integer
32592,970312555,in wonderland,knut hamsun,sverre lyngstad,n,3.6,185,86,8,9780000000000.0,nor,2003-09-01,ig publishing
32609,671519166,guilty as charged,scott turow,sarah shankman/jay brandon/jeremiah healy/ed gorman/john jakes/maynard f. thomson/lia matera/susan dunlap/bill pronzini/john lutz/andrew klavan/marcia muller/stuart m. kaminsky/carolyn wheat/stan washburn/valerie frankel,n,3.76,10,149,2,9780000000000.0,eng,1996-10-01,pocket books
32610,762427329,on the shoulders of giants: the great works of physics and astronomy,stephen hawking,isaac newton/nicolaus copernicus/albert einstein/johannes kepler/galileo galilei,n,4.2,256,4151,33,9780000000000.0,eng,2006-01-01,penguin books
32625,847827372,visions of heaven and hell,clive barker,,n,4.32,352,661,20,9780000000000.0,eng,2005-09-27,rizzoli
32626,425165582,books of blood: volumes one to three (books of blood #1-3),clive barker,,y,4.18,507,22863,491,9780000000000.0,eng,1998-10-01,berkley books
32627,60933151,everville (book of the art #2),clive barker,,n,4.03,697,8829,157,9780000000000.0,eng,1999-11-03,harperperennial
32628,006093316x,the great and secret show (book of the art #1),clive barker,,n,4.05,658,25955,518,9780000000000.0,eng,1999-11-03,harperperennial
32636,60596384,abarat: days of magic  nights of war,clive barker,,n,4.2,569,12118,292,9780000000000.0,eng,2006-09-26,harpercollins
32637,61094153,imajica: the reconciliation,clive barker,,n,4.42,544,2583,30,9780000000000.0,eng,1995-05-10,harpertorch
32639,6482643,sacrament,clive barker,,n,3.75,594,3942,106,9780000000000.0,eng,1997-05-01,harper voyager
32640,743417348,the inhuman condition (books of blood  #4),clive barker,,y,3.96,180,6294,111,9780000000000.0,eng,2001-03-01,pocket books
32649,819564524,notebook of a return to the native land,aimé césaire,annette smith/clayton eshleman,n,4.09,66,941,49,9780000000000.0,eng,2001-09-24,wesleyan university press
32650,037575718x,the return of the native,thomas hardy,alexander theroux,n,3.86,448,29586,981,9780000000000.0,eng,2001-02-13,modern library
32656,393927873,the return of the native,thomas hardy,phillip mallett,n,3.86,552,44,5,9780000000000.0,eng,2006-02-14,w. w. norton & company
39724,307263304,marsha is only a flower (marsha  #2),barbara bottner,,n,3.82,48,20,1,9780000000000.0,eng,2000-04-01,random house books for young readers
42211,1557830061,life is a dream and other spanish classics (eric bentley's dramatic repertoire) - volume ii,pedro calderón de la barca,miguel de cervantes saavedra/lope de vega/tirso de molina/roy campbell/eric bentley,n,3.81,298,61,4,73999140774.0,eng,2000-04-01,applause theatre & cinema book publishers
32668,074352005x,lt's theory of pets,stephen king,,n,3.69,1,2824,140,9780000000000.0,eng,2001-08-01,simon  schuster audio
32679,8401474728,carretera maldita,richard bachman,stephen king/joseph m. apfelbäume,n,3.6,362,336,37,9790000000000.0,spa,1999-02-01,plaza & janés editores  s.a.
32680,451821289,silver bullet,stephen king,bernie wrightson,n,3.64,255,3551,33,9780000000000.0,eng,1985-11-12,signet
32682,425134350,patriot games (jack ryan  #1),tom clancy,,n,4.14,503,170797,984,9780000000000.0,eng,1992-05-01,berkley
32686,765300354,legends,robert silverberg,stephen king/robert jordan/terry goodkind/anne mccaffrey/orson scott card/tad williams/george r.r. martin/raymond e. feist/terry pratchett/ursula k. le guin,n,3.92,717,339,25,9780000000000.0,eng,2001-09-08,tor books
32689,446390577,bare bones: conversations on terror with stephen king,tim underwood,chuck miller/stephen king,n,4.17,224,3162,28,9780000000000.0,eng,1989-07-01,warner
32691,451213599,four past midnight,stephen king,,n,3.93,768,1430,42,9780000000000.0,eng,2004-03-02,signet
32692,831727527,gerald's game,stephen king,,n,3.51,332,117178,2678,9780000000000.0,eng,1992-09-01,smithmark publishers
32694,743267532,faithful: two diehard boston red sox fans chronicle the historic 2004 season,stewart o'nan,stephen king,n,3.83,445,4321,164,9780000000000.0,eng,2005-09-06,scribner
32695,8408042432,el talismán,stephen king,peter straub/pilar giralt gorina,n,4.13,375,12,1,9790000000000.0,spa,2003-07-01,planeta publishing
32696,8497594290,el umbral de la noche,stephen king,gregorio vlastelica/eduardo goligorsky,n,4.0,417,79,11,9790000000000.0,spa,2004-04-30,debolsillo
32702,8427011504,rabia,richard bachman,stephen king/hernán sabaté vargas,n,3.78,203,91,22,9790000000000.0,spa,1987-09-01,martínez roca
32703,786890436,the diary of ellen rimbauer: my life at rose red,joyce reardon,steven rimbauer/ridley pearson,n,3.67,277,7852,352,9780000000000.0,eng,2001-04-29,hyperion
32709,679740139,now and on earth,jim thompson,stephen king,n,3.7,320,339,21,9780000000000.0,eng,1994-02-01,vintage
32714,394299035,the monkey,stephen king,david purdham,n,3.77,2,801,44,9780000000000.0,eng,1989-10-28,random house audio
32715,067077605x,desperation / the regulators: box set,stephen king,richard bachman,y,4.07,1075,3231,72,9780000000000.0,eng,1996-10-01,viking adult
32720,609810871,ojos de fuego,stephen king,eduardo goligorsky,n,3.88,528,353,29,9780000000000.0,spa,2001-09-04,plaza y janés
32737,1929068034,tevye's daughters: collected stories of sholom aleichem,sholom aleichem,frances butwin,n,4.17,302,146,13,9780000000000.0,eng,1999-11-01,sholom aleichem family publications
32741,517412942,favorite tales of sholom aleichem,sholom aleichem,ben shahn/frances butwin/julius butwin,n,4.26,692,66,6,9780000000000.0,eng,1990-11-18,avenel books
32750,1558614982,brown girl  brownstones,paule marshall,mary helen washington/edwidge danticat,n,4.07,324,2466,107,9780000000000.0,eng,2006-08-01,feminist press
32760,3499137305,v.,thomas pynchon,,n,3.96,544,46,4,9780000000000.0,deu,1994-08-01,rowohlt
32765,374500525,gimpel the fool: and other stories,isaac bashevis singer,saul bellow,n,4.16,205,37,4,9780000000000.0,eng,1988-12-31,farrar straus giroux
32767,812974417,at the mountains of madness,h.p. lovecraft,china miéville/s.t. joshi,n,3.88,224,24866,1608,9780000000000.0,eng,2005-06-14,modern library
32768,870540386,at the mountains of madness and other novels,h.p. lovecraft,james turner/s.t. joshi/august derleth,y,4.44,458,486,20,9780000000000.0,eng,1985-12-01,arkham house publishers
32769,345329457,at the mountains of madness and other tales of terror,h.p. lovecraft,,n,4.25,184,21719,491,9780000000000.0,eng,1991-09-13,del rey books
32773,843943998,mountain madness (wilderness  #24),david   robbins,david thompson,n,4.45,170,22,2,9780000000000.0,eng,1998-06-01,leisure books
32774,7127774,at the mountains of madness and other novels of terror,h.p. lovecraft,august derleth/e. hoffmann price,y,4.44,552,29,5,9780000000000.0,eng,2002-06-17,voyager
32778,679413359,the aeneid,virgil,robert fitzgerald,n,3.84,483,184,21,9780000000000.0,eng,1992-06-30,everyman's library
32779,24277800,the aeneid (verse translation),virgil,rolfe humphries,n,3.84,368,19,2,9780000000000.0,eng,1987-01-15,prentice hall/scribner/macmillan
32780,1904633382,the iliad,homer,andrew lang,n,3.86,542,64,8,9780000000000.0,eng,2011-09-01,collector's library
32781,1590171454,war and the iliad,simone weil,rachel bespaloff/mary mccarthy/christopher e.g. benfey/hermann broch,n,4.04,121,532,57,9780000000000.0,eng,2005-03-31,nyrb classics
40145,64462358,dear genius: the letters of ursula nordstrom,ursula nordstrom,leonard s. marcus/maurice sendak,n,4.4,406,533,112,9780000000000.0,eng,2000-03-31,harpercollins
32807,425199320,trojan odyssey (dirk pitt  #17),clive cussler,,n,3.94,463,15118,318,9780000000000.0,eng,2004-12-01,g.p. putnam's sons
32810,140440461,the divine comedy ii: purgatory,dante alighieri,dorothy l. sayers/c.w. scott-giles,n,4.02,388,369,33,9780000000000.0,eng,1981-08-30,penguin classics
32811,192835025,the divine comedy,dante alighieri,c.h. sisson/david h. higgins,n,4.07,735,177,10,9780000000000.0,eng,1998-06-18,oxford university press
32812,140441050,paradiso (the divine comedy  #3),dante alighieri,dorothy l. sayers/barbara reynolds,n,3.95,400,11566,222,9780000000000.0,eng,2062-07-30,penguin classics
32813,764804944,modern reader's guide to dante's the divine comedy,joseph gallagher,,n,4.49,256,29,2,9780000000000.0,eng,1999-05-10,liguori publications
32814,140440224,the canterbury tales,geoffrey chaucer,nevill coghill,n,3.49,489,1050,74,9780000000000.0,eng,2070-07-30,penguin books
32816,393925870,the canterbury tales: fifteen tales and the general prologue,geoffrey chaucer,v.a. kolve/glending olson,n,3.95,600,1149,41,9780000000000.0,enm,2005-08-01,w. w. norton & company
32823,310249872,fanning the flame: bible  cross  and mission,chris    green,chris wright/paul douglas gardner,n,5.0,336,1,1,9780000000000.0,eng,2003-06-17,zondervan
32827,1598184547,from the earth to the moon (extraordinary voyages  #4),jules verne,,n,3.78,136,17325,421,9780000000000.0,eng,2006-10-01,aegypan
32828,786714956,the mammoth book of new jules verne adventures: return to the center of the earth and other extraordinary voyages  new tales by the heirs of jules verne,mike ashley,eric brown/keith brooke/johan heliot/kevin j. anderson/sarah a. hoyt/justina robson/adam roberts/paul di filippo/tim lebbon/molly brown/tony ballantyne/stephen baxter/richard a. lupoff/sharan newman/michael pagel/liz williams/brian stableford/james lovegrove/ian watson/peter criwther/laurent genefirt/f. gwynplaine macintyre/michael mallory,n,3.63,498,28,4,9780000000000.0,eng,2005-02-15,running press
32829,553213970,journey to the center of the earth (extraordinary voyages  #3),jules verne,,n,3.86,240,107189,2510,9780000000000.0,eng,2006-04-25,bantam
32830,237526883,20 000 leagues under the sea,pauline francis,jules verne,n,3.76,48,563,32,9780000000000.0,eng,2004-08-01,evans brothers
32831,812972120,the mysterious island (extraordinary voyages  #12),jules verne,caleb carr/jordan stump,n,4.11,723,30022,948,9780000000000.0,eng,2004-04-27,modern library
32832,1589630947,the lighthouse at the end of the world,jules verne,,n,3.64,260,1752,40,9780000000000.0,eng,2001-03-20,fredonia books (nl)
32833,1885586426,the world of jules verne,gonzague saint bris,arthur c. clarke/stéphane heuet/helen marx/saint-bris gonzague,n,4.0,85,3,1,9780000000000.0,eng,2006-11-01,helen marx books
32835,1410103277,the end of nana sahib: the steam house (extraordinary voyages  #20),jules verne,agnes d. kingston,n,3.59,276,199,9,9780000000000.0,eng,2003-07-19,fredonia books (nl)
32836,451529774,around the world in eighty days,jules verne,herbert r. lottman/jacqueline rogers,n,3.93,236,156,17,9780000000000.0,eng,2005-06-07,signet
32843,812968565,around the world in eighty days,jules verne,george m. towle/bruce sterling,n,3.93,211,778,35,9780000000000.0,eng,2003-12-30,modern library
32844,812966422,the mysterious island,jules verne,jordan stump/caleb carr,n,4.11,630,114,14,9780000000000.0,eng,2002-12-10,modern library
32849,1410102157,adrift in the pacific: two years holiday (extraordinary voyages  #32),jules verne,,n,3.99,300,1956,39,9780000000000.0,eng,2003-04-24,fredonia books (nl)
32854,307276783,final payments,mary gordon,,n,3.69,304,551,78,9780000000000.0,eng,2006-06-06,anchor
32872,307338460,sliver of truth (ridley jones #2),lisa unger,,n,3.68,308,3015,347,9780000000000.0,eng,2007-01-02,shaye areheart books
32880,340824468,the mothman prophecies,john a. keel,,n,3.54,352,117,16,9780000000000.0,eng,2002-03-07,hodder & stoughton
32884,155874374x,intimate communion: awakening your sexual essence,david deida,lorrie bortner,n,3.99,270,265,26,9780000000000.0,eng,1995-11-01,health communications
4070,807014265,man's search for meaning,viktor e. frankl,gordon w. allport/ilse lasch,n,4.36,165,391,44,9780000000000.0,eng,2000-03-30,beacon press (boston)
32899,684825104,the promise of rest,reynolds price,mary bess engel,n,4.0,368,253,16,9780000000000.0,eng,1996-11-05,scribner
32900,743418727,perfect match,jodi picoult,,n,3.95,368,213,33,9780000000000.0,eng,2002-05-01,atria books
32913,140085300,demon box,ken kesey,,n,3.56,400,1418,55,9780000000000.0,eng,1987-08-04,penguin books
32915,140139974,sailor song,ken kesey,,n,3.58,533,2015,105,9780000000000.0,eng,1993-07-01,penguin books
32916,156025114x,on the bus: the complete guide to the legendary trip of ken kesey and the merry pranksters and the birth of counterculture,paul perry,ken babbs,n,3.86,205,193,10,9780000000000.0,eng,1997-01-07,running press
32919,670831743,the further inquiry,ken kesey,ron bevirt,n,3.63,215,226,3,9780000000000.0,eng,1990-10-01,viking books
32929,60775858,goodnight moon,margaret wise brown,clement hurd,n,4.28,32,276426,4975,9780000000000.0,eng,2007-01-23,harpercollins
32936,61125938,goodnight moon 123: a counting book (over the moon),margaret wise brown,clement hurd,n,3.57,32,198,22,9780000000000.0,eng,2007-07-01,harpercollins publishers
32939,1594862958,new rules: polite musings from a timid observer,bill maher,,n,3.71,304,5034,305,9780000000000.0,eng,2005-07-26,rodale books
32941,743291352,true story,bill maher,,n,3.11,304,199,28,9780000000000.0,eng,2005-10-01,simon  schuster
32942,345412818,does anybody have a problem with that? the best of politically incorrect,bill maher,,n,3.51,288,189,9,9780000000000.0,eng,1997-05-20,ballantine books
32946,141314575,the outsiders,s.e. hinton,,n,4.09,218,2630,258,9780000000000.0,eng,2003-03-06,puffin group
32947,896087646,outsiders within: writing on transracial adoption,jane jeong trenka,julia chinyere oparah,n,4.17,300,190,20,9780000000000.0,eng,2006-08-01,south end press
32950,140121195x,outsiders  vol. 5: the good fight,judd winick,matthew clark/art thibert/pop mhan/ron randall,n,3.43,192,122,12,9780000000000.0,eng,2007-01-03,dc comics
32951,895941414,sister outsider: essays and speeches,audre lorde,,n,4.49,190,12105,568,9780000000000.0,eng,1984-06-01,crossing press
32957,679742581,caramelo,sandra cisneros,,n,3.9,441,9317,700,9780000000000.0,eng,2003-09-09,vintage
32961,739322796,the house on mango street,sandra cisneros,,n,3.63,2,108,21,9780000000000.0,eng,2005-08-30,random house audio
32964,806133635,selections from homer’s iliad,homer,allen rogers benner/mark w. edwards,n,4.41,522,67,7,9780000000000.0,eng,2001-12-15,university of oklahoma press
32966,141013958,the merchant of venice,william shakespeare,,n,3.8,240,140,8,9780000000000.0,eng,2005-04-07,penguin classics
32975,689036914,nancy drew: girl detective: #1-4,carolyn keene,,n,4.02,640,2167,30,9780000000000.0,eng,2004-10-01,aladdin
32977,1557091625,nancy's mysterious letter (nancy drew mystery stories  #8),carolyn keene,walter karig,n,3.86,210,8279,179,9780000000000.0,eng,1996-04-01,applewood books
32979,1557091552,the secret of the old clock (nancy drew mystery stories  #1),carolyn keene,russell h. tandy/sara paretsky,n,3.99,210,53304,2118,9780000000000.0,eng,1991-09-01,applewood books
32980,1557092648,the mystery at the moss-covered mansion (nancy drew mystery stories  #18),carolyn keene,russell h. tandy/mildred benson,n,3.89,215,4920,95,9780000000000.0,eng,2003-02-01,applewood books
32981,155709263x,the mystery of the brass-bound trunk (nancy drew mystery stories  #17),carolyn keene,mildred benson,n,3.89,228,4249,89,9780000000000.0,eng,2001-12-01,applewood books
6440,140436588,ivanhoe,walter scott,graham tulloch,n,3.75,541,73757,1571,9780000000000.0,eng,2000-03-30,penguin books /penguin classics
32987,812975294,the greatest generation,tom brokaw,,n,4.01,464,14233,914,9780000000000.0,eng,2001-05-01,random house trade paperbacks
32994,712678867,maverick: the success story behind the world's most unusual workplace,ricardo semler,,n,4.17,336,2979,163,9780000000000.0,eng,2001-09-06,random house
33001,821775898,weekend warriors (sisterhood  #1),fern michaels,,n,4.05,304,6783,562,9780000000000.0,eng,2004-07-01,kensington
